SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,1.0038980508,50,1,0.74748924,2717.0,6,0,1,2,0.0
0,0.3093934764,74,0,0.562011518,12639.9,14,0,3,0,1.0
0,1.0486766268,25,0,0.160058737,6195.8,5,0,0,0,2.0
0,0.23090295839999997,53,0,0.348739029,11700.0,13,0,1,0,0.0
0,1.19999988,35,0,5.0,7020.0,2,0,0,0,0.0
0,0.0,47,0,5.0,7020.0,11,0,2,0,0.0
0,0.6354940848,60,0,0.30130074,11592.1,4,0,1,0,4.0
0,0.6674677764,47,0,0.574136258,17420.0,18,0,2,0,2.0
0,0.042771430799999996,60,0,5.0,7020.0,6,0,1,0,0.0
0,0.021499103999999998,84,0,0.002190581,7120.1,5,0,0,0,0.0
0,0.01669053,86,0,0.09255506,9620.0,8,0,0,0,1.0
0,0.1107126192,66,0,0.064205669,9859.2,3,0,0,0,0.0
0,1.2196185287999999,30,0,5.0,7020.0,7,0,0,0,0.0
1,1.19999988,25,0,5.0,7020.0,1,5,1,1,0.0
0,1.0656895404,60,0,0.754632035,7506.2,8,0,2,0,0.0
0,0.0386596152,73,0,0.502368006,7410.0,9,0,2,0,0.0
0,0.628970676,51,0,0.555620365,15600.0,10,0,2,0,1.0
0,0.0656351016,55,2,0.720727927,13000.0,11,0,3,0,2.0
0,0.0008554751999999999,58,0,0.000225479,5764.2,4,0,0,0,0.0
0,1.19999988,37,0,0.0,7020.0,0,0,0,0,0.0
0,0.23526805559999997,55,0,0.31644732,17680.0,16,0,1,0,2.0
0,0.013134779999999999,30,0,0.023993602,4875.0,5,0,0,0,0.0
0,0.451742184,46,1,0.970005999,6500.0,9,0,1,0,2.0
0,0.06592747319999999,56,0,0.42430923,8843.9,10,0,2,0,2.0
0,0.0475722756,60,0,0.005767138,11945.7,4,0,0,0,1.0
0,0.7582908660000001,53,6,0.202120212,12997.4,10,2,0,0,0.0
1,1.0324994748,36,2,0.407269723,3146.0,9,0,1,2,1.0
0,0.38021225039999995,30,0,0.221061986,5850.0,11,0,0,0,0.0
0,0.011608275599999999,47,0,0.072273538,8021.0,3,0,0,0,2.0
0,1.19999988,82,0,5.0,7020.0,3,0,0,0,0.0
0,0.0611999772,66,0,0.567095588,12728.300000000001,11,0,3,0,2.0
0,0.868559628,60,0,0.639898429,8190.0,13,0,1,0,0.0
0,1.19999988,43,1,5.0,7020.0,3,0,1,0,0.0
0,0.03179319,67,0,0.895920816,4332.900000000001,8,0,1,0,0.0
0,0.1746581304,34,0,0.389085397,5144.1,9,0,2,0,0.0
0,0.1412455164,31,0,5.0,7020.0,3,0,0,0,0.0
0,0.0,46,0,0.758706882,7800.0,9,0,2,0,2.0
0,0.8862540623999999,63,0,0.472216881,6760.0,7,0,1,0,0.0
0,0.006529251599999999,32,0,0.205358928,6500.0,12,0,0,0,2.0
0,0.593820618,66,0,0.215037995,9750.0,10,0,1,0,0.0
0,0.0680372748,44,0,0.270229191,32500.0,8,0,1,0,2.0
0,0.4667708268,49,1,0.368977496,8606.0,9,0,1,0,0.0
0,0.3904450848,77,0,0.773484344,1950.0,11,0,0,0,0.0
0,0.6459745151999999,34,0,0.259541985,3575.0,6,0,0,0,0.0
0,0.08729739959999999,32,0,0.353825322,9599.2,5,0,2,0,0.0
0,0.00190779,48,0,0.298225309,6737.900000000001,7,0,1,0,4.0
0,1.0540806288,43,0,0.02763893,4420.0,7,0,0,0,4.0
0,1.19999988,69,0,0.248214796,4550.0,2,0,1,0,0.0
0,0.1949964156,61,0,0.357611274,9315.800000000001,11,0,2,0,1.0
0,0.056030050799999995,72,0,0.094484253,7800.0,12,1,1,0,1.0
0,1.19999988,46,0,0.383318803,4472.0,4,0,1,0,2.0
0,0.037903652399999994,51,0,0.268108428,8775.0,5,0,1,0,2.0
1,0.29512866719999997,70,2,5.0,7020.0,6,0,0,0,0.0
0,0.423520968,55,2,0.372516344,10140.0,7,0,2,0,1.0
0,0.261514998,26,0,0.306564479,3900.0,4,0,1,0,0.0
0,0.31573558079999997,70,0,0.142844293,14450.800000000001,9,0,2,0,0.0
0,1.1026821143999999,30,0,0.644194757,1040.0,3,0,0,0,0.0
0,0.057868300799999994,54,0,0.24505099,13001.300000000001,13,0,1,0,0.0
0,0.592328904,53,0,0.722625434,12357.800000000001,7,0,3,0,1.0
0,1.19999988,42,0,0.399921814,3324.1,5,0,2,1,2.0
0,0.0,37,1,1.331516803,1430.0,7,0,1,0,1.0
0,0.09587149919999999,55,0,5.0,7020.0,3,0,1,0,1.0
0,0.9033679104,46,0,1.581307401,2405.0,8,0,1,0,0.0
0,0.0,61,0,0.160493827,2210.0,7,0,0,0,0.0
0,0.32215584119999996,29,0,0.142031199,11915.800000000001,11,0,1,0,0.0
0,0.5191134816,47,1,0.409748829,6106.1,8,0,2,0,0.0
0,0.178723404,67,0,0.629224179,2730.0,6,0,0,0,0.0
0,1.0769068908,31,1,0.182457592,3140.8,4,0,0,0,0.0
0,0.9471084839999999,63,1,0.18751179,6890.0,17,0,0,0,0.0
0,0.6095612076,46,0,0.270540456,4160.0,7,0,0,0,1.0
0,0.059129016,51,0,0.573262686,6377.8,12,0,1,0,2.0
0,0.5083370088,29,0,5.0,7020.0,5,0,0,2,0.0
0,0.435879282,48,0,0.107170166,22100.0,6,0,0,0,3.0
0,0.0022891332,60,0,0.139731051,10632.7,14,0,1,0,0.0
0,1.1299684548,41,1,0.410281147,9431.5,11,0,0,0,4.0
0,0.0636715104,41,0,0.636090977,5200.0,10,0,2,0,0.0
0,0.23320833959999998,47,0,0.339063322,7410.0,4,0,1,0,4.0
0,0.43804506239999996,71,0,0.910206945,3705.0,19,0,1,0,0.0
0,0.0672898656,79,1,0.197690905,6416.8,16,0,2,0,1.0
0,0.8914834067999999,28,0,0.372712146,780.0,2,0,0,0,0.0
0,0.3413219904,56,0,0.520144958,6097.0,13,0,3,0,2.0
0,0.17533826039999997,43,1,0.251892191,14082.9,8,0,2,0,3.0
0,0.1042971264,64,0,0.282903128,21403.2,18,0,2,0,0.0
0,0.027322026,42,1,5.0,7020.0,5,0,1,0,0.0
0,0.0540306852,67,0,0.272727273,20647.9,11,0,2,0,0.0
0,0.8896491875999999,62,0,0.371517869,9565.4,7,0,1,0,1.0
0,0.8571594995999999,37,0,0.794169611,4413.5,7,0,1,0,0.0
0,0.16565803440000001,44,0,1.273090764,3250.0,9,0,1,0,3.0
0,0.119078652,54,0,5.0,7020.0,6,0,1,0,0.0
0,0.0418995012,56,0,5.0,7020.0,10,0,1,0,0.0
0,0.0645220272,42,0,0.166565053,10660.0,5,0,1,0,1.0
0,1.19999988,76,1,0.391034031,3971.5,6,1,2,0,0.0
0,0.0575884824,43,0,0.696651674,2600.0,7,0,1,0,1.0
1,1.2118091316,57,1,0.31874853,5525.0,4,5,0,0,1.0
0,1.19999988,80,0,0.0,7020.0,2,0,0,0,0.0
0,0.0,42,1,0.481403719,4332.900000000001,7,0,1,0,1.0
0,0.3429387672,46,0,0.528493894,1914.9,10,0,1,0,2.0
0,0.07006043399999999,60,0,5.0,7020.0,3,0,0,0,0.0
0,0.0046146072,88,0,5.0,7020.0,7,0,0,0,0.0
0,0.0087747252,50,0,0.068465767,2600.0,4,0,0,0,5.0
0,0.2632594548,56,1,5.0,7020.0,9,0,1,0,1.0
0,0.12196929599999999,44,0,0.533812089,4343.3,5,0,1,0,2.0
0,0.0312860964,40,0,5.0,7020.0,3,0,0,0,0.0
0,0.6156776387999999,26,0,0.104767425,8970.0,5,0,0,0,0.0
0,0.7892439828,77,0,0.178177759,27950.0,18,0,1,0,1.0
0,0.1910448216,64,0,0.193251534,7203.3,14,0,1,0,0.0
0,0.26542938239999997,48,0,0.314785131,17030.0,11,0,2,0,1.0
0,0.09645792239999999,30,2,0.40539865,5200.0,15,0,1,0,0.0
0,0.009424377599999999,75,0,0.216702664,5415.8,11,0,1,0,1.0
0,0.5521240188,34,0,0.719493477,3386.5,8,0,1,0,0.0
0,0.6997892472,53,0,0.075843812,9820.2,5,0,0,0,3.0
0,0.124530258,65,0,0.222071349,10530.0,6,0,2,0,3.0
0,0.6703781988,44,0,0.398277056,16900.0,18,0,2,0,2.0
0,0.40684872,31,0,0.529578404,7800.0,9,0,1,0,2.0
0,0.0388312236,58,1,0.156673415,8346.0,11,0,2,0,0.0
0,0.6463146731999999,61,0,0.284034108,4420.0,11,0,1,0,0.0
0,0.1708099644,63,0,0.224553787,5388.5,5,0,1,0,0.0
0,0.1143207492,29,0,0.195658383,4550.0,16,0,0,0,0.0
0,0.16975348799999998,63,0,5.0,7020.0,9,0,1,0,2.0
0,0.0447572796,50,0,0.004777247,11700.0,3,0,0,0,0.0
0,0.0307138572,62,1,0.302407516,4426.5,8,0,1,0,1.0
1,1.2763164996,39,1,0.443986036,4095.0,5,0,0,1,0.0
0,0.373808436,45,0,0.573344169,3198.0,5,0,1,0,4.0
0,0.524664558,51,0,0.245392121,10790.0,7,0,1,0,3.0
0,0.10365356519999999,51,0,0.219463423,7800.0,5,0,2,0,3.0
0,0.109486314,59,0,5.0,7020.0,11,0,2,0,0.0
0,0.6716465627999999,49,0,0.319796954,8450.0,9,0,0,0,3.0
0,0.021446238,63,0,5.0,1.3,9,0,2,0,2.0
0,0.07537851239999999,53,0,5.0,7020.0,2,0,0,0,0.0
0,0.11302477559999999,48,0,0.053893946,8996.0,5,0,0,0,3.0
0,1.1581047384,32,0,0.003547243,4030.0,3,0,0,0,0.0
0,0.1499400048,36,0,0.226207662,11705.2,6,0,1,0,2.0
0,0.1532610156,56,0,0.389902524,5200.0,5,0,1,0,2.0
0,0.4151107692,49,0,0.499479347,3744.0,8,0,0,0,0.0
0,0.1283109204,57,0,5.0,7020.0,13,0,2,0,0.0
0,0.0161070744,79,0,0.24229655,4934.8,12,0,1,0,0.0
0,0.7273533324,62,0,1.532388664,1283.1000000000001,4,0,1,0,0.0
0,0.010537372799999998,55,0,0.005433601,5980.0,4,0,0,0,0.0
0,0.0309730644,48,1,0.080159987,15600.0,9,0,2,0,2.0
0,0.004591347599999999,81,1,0.178688759,9100.0,18,0,2,0,0.0
0,0.0110413716,35,0,0.291441298,28600.0,19,0,4,0,2.0
0,0.0076858811999999995,87,0,0.733861291,10832.9,9,0,1,0,0.0
0,0.0088795752,55,0,0.084849326,9360.0,21,0,0,0,0.0
0,0.2409941436,35,0,0.473212953,8710.0,6,0,1,0,1.0
0,0.48253507319999994,54,0,1.116801999,4161.3,9,1,2,0,0.0
0,0.0076929395999999995,71,0,5.0,7020.0,3,0,0,0,0.0
0,0.600061218,47,0,0.175608131,3900.0,5,0,0,0,0.0
0,0.013799724,52,0,0.954009198,6500.0,13,0,3,0,0.0
0,0.055079232,58,0,0.267095821,12317.5,12,0,2,0,0.0
0,0.0487325676,26,0,0.002999539,5632.900000000001,2,0,0,0,0.0
0,0.0043603871999999995,42,0,0.000580159,6721.0,10,0,0,0,0.0
0,0.0288836508,30,0,0.223776224,1300.0,4,0,0,0,0.0
0,0.0158617044,35,0,0.00169983,13000.0,6,0,0,0,0.0
0,0.1463728008,41,1,0.403250774,5037.5,6,0,1,0,0.0
0,1.0297704779999999,35,1,0.747417527,3900.0,11,0,1,0,1.0
0,0.3678220812,46,2,0.279025997,11050.0,9,0,1,0,0.0
0,0.009054134399999999,66,0,0.001480933,3510.0,3,0,0,0,0.0
0,0.3599252844,58,0,0.357211457,23010.0,11,0,3,0,1.0
0,0.4140876576,72,0,0.092810621,10377.9,6,0,0,0,0.0
0,0.7903540764,26,2,0.169182717,2496.0,6,0,0,0,0.0
0,0.1634405364,43,0,5.0,7020.0,8,0,1,0,0.0
0,0.11157764279999999,70,0,2.979565773,1016.6,14,0,2,0,1.0
0,0.1753723512,66,0,0.010331611,7800.0,2,0,0,0,0.0
0,0.0048088092,66,0,0.388770317,7917.0,8,0,1,0,0.0
0,0.118997934,35,0,0.328928047,18590.0,8,0,2,0,1.0
0,1.19999988,28,2,5.0,7020.0,3,2,1,1,0.0
0,0.024929516399999997,62,0,0.170643914,9750.0,17,0,1,0,0.0
0,0.1118053632,54,0,0.328706274,2340.0,12,0,1,0,1.0
0,0.0245290104,72,0,0.103326935,4062.5,9,0,0,0,0.0
0,0.5157206448,47,0,0.344272904,14060.800000000001,13,0,2,0,0.0
0,0.013976706,46,0,0.204814052,11988.6,10,0,0,0,1.0
0,0.1449218112,39,0,0.319268073,13000.0,7,0,2,0,0.0
0,0.0556644576,60,1,0.140837023,9100.0,2,0,1,0,0.0
0,0.7984000572,47,0,0.397495183,6745.7,17,0,2,0,1.0
0,0.1154003916,41,0,0.335732853,6500.0,6,0,1,0,0.0
1,1.19999988,31,1,0.434688111,5980.0,3,0,2,3,2.0
0,0.0663353364,79,0,0.09825773,8281.0,27,0,1,0,0.0
0,0.0023210832,54,0,5.0,7020.0,4,0,1,0,0.0
0,0.03759264599999999,70,0,0.010117734,7065.5,4,0,0,0,0.0
0,0.38157095519999995,34,0,0.297933792,5850.0,11,0,2,0,0.0
0,0.0001404408,75,0,5.0,0.0,9,0,0,0,0.0
0,0.7392650171999999,69,0,0.216801062,12734.800000000001,9,0,0,0,1.0
0,0.0542487444,48,0,0.753298681,3250.0,13,0,1,0,2.0
0,0.6260781407999999,52,0,0.280500768,33020.0,21,0,2,0,2.0
0,0.0638874384,31,0,0.286745001,6305.0,15,0,1,0,1.0
0,0.0119998212,41,0,0.170685802,11050.0,8,0,1,0,0.0
0,0.3602552304,63,0,0.329207921,8927.1,9,0,1,0,1.0
0,0.55519668,53,0,0.275484678,8313.5,20,0,1,0,1.0
0,0.0,56,0,5.0,130.0,16,0,3,0,1.0
0,0.5252888316,36,0,5.0,7020.0,9,0,1,0,2.0
0,0.7128316884,28,0,5.0,7020.0,8,0,0,0,0.0
0,0.0029360244,65,0,5.0,7020.0,13,0,1,0,2.0
0,1.0485621684,32,0,0.375942163,8450.0,9,0,0,0,0.0
0,0.0737280288,59,1,0.32618683,14430.0,13,0,1,0,0.0
0,0.0033235188,47,1,0.859375,4657.900000000001,13,0,2,0,0.0
0,1.092373608,41,0,0.125068209,23822.5,8,0,1,0,0.0
0,0.1144761864,50,0,5.0,7020.0,13,0,1,0,2.0
0,0.0392421828,33,0,0.129774045,6500.0,10,0,0,0,0.0
0,0.0893704668,86,0,0.016440791,5850.0,9,0,0,0,0.0
0,0.8403289367999999,58,0,0.464830752,11328.2,9,0,1,0,0.0
0,1.1770655688,39,1,0.075056754,9161.1,3,2,0,0,1.0
0,0.0,78,0,0.161535386,3250.0,6,0,1,0,0.0
0,0.287556498,65,0,0.345875543,5388.5,7,0,1,0,1.0
0,0.2363220012,65,0,0.784347329,4550.0,12,0,4,0,0.0
0,0.097419234,26,0,1.266666667,993.2,10,0,0,0,0.0
0,0.8849450015999999,47,0,0.530142381,4290.0,6,0,1,0,0.0
0,0.19998507479999997,37,0,0.12574994,10832.9,14,0,0,0,0.0
0,0.040873723199999996,60,0,0.005332445,7800.0,7,0,0,0,0.0
0,0.010858437600000001,61,0,0.315817839,4823.0,13,0,0,0,1.0
0,0.7682501244,39,0,5.0,7020.0,7,0,1,0,0.0
0,0.0,45,0,0.44675125,3380.0,3,0,1,0,0.0
0,0.4007906892,54,0,0.478541763,8450.0,12,0,2,0,0.0
0,1.0053012311999998,66,0,5.0,7020.0,6,0,0,0,1.0
0,1.0883720927999998,64,0,5.0,7020.0,4,0,1,0,0.0
0,0.6043263348,69,0,5.0,7020.0,9,0,2,0,0.0
0,0.10788116519999999,35,0,0.650176678,4781.400000000001,5,0,2,0,3.0
0,0.43404474120000003,38,0,0.330098658,8036.6,11,0,1,0,0.0
0,0.0,35,0,0.195701075,5200.0,9,0,0,0,4.0
0,0.0044855616,55,0,0.250770092,9283.300000000001,6,0,1,0,2.0
0,0.2115021372,52,0,0.126822765,15600.0,10,0,1,0,0.0
0,1.0576126572,51,1,0.036126135,12737.4,5,0,0,1,0.0
0,0.2944537176,56,2,5.0,7020.0,8,0,1,0,0.0
0,0.8130918551999999,70,2,0.960652591,2707.9,13,0,1,1,0.0
0,0.1815539484,57,0,0.487070115,4875.0,5,0,1,0,2.0
0,0.07635571079999999,75,0,5.0,7020.0,6,0,1,0,0.0
0,0.1892227464,33,0,5.0,7020.0,4,0,0,0,0.0
0,0.2543389704,47,0,0.392890206,7020.0,8,0,0,0,2.0
0,0.2090768796,63,0,0.159262962,9100.0,11,0,0,0,2.0
0,0.6251043588,29,2,0.129243737,5551.0,7,0,0,0,0.0
0,1.143711138,49,0,0.665357766,5957.900000000001,13,0,0,0,0.0
0,1.19999988,31,0,0.045349731,1690.0,2,0,0,0,1.0
1,1.2765385284,45,3,0.257588899,2996.5,10,0,0,0,2.0
0,0.1437459024,61,0,5.0,7020.0,12,0,3,0,0.0
0,0.4744417392,38,0,0.257771142,9575.800000000001,8,0,1,0,1.0
0,0.0,49,0,0.800696864,7460.7,8,0,3,0,0.0
0,0.4946249016,50,0,0.107202793,19364.8,4,0,0,0,4.0
0,0.0,40,0,5.0,7020.0,11,0,1,0,0.0
0,0.0164794512,60,0,0.175206198,5200.0,12,0,1,0,1.0
0,0.2599227648,58,1,0.380017841,5827.900000000001,13,0,2,0,0.0
0,1.1800664448,28,4,0.246584472,3900.0,7,1,0,0,1.0
0,0.0161959512,32,0,5.0,7020.0,3,0,0,0,0.0
1,1.2848148875999998,61,0,5.0,7020.0,9,0,0,0,0.0
0,0.3627538548,58,0,0.761540723,4420.0,7,0,1,0,0.0
0,0.08210041679999999,65,0,0.14848144,10400.0,5,0,2,0,1.0
0,0.552802986,63,0,0.359491241,10832.9,7,0,2,0,0.0
0,0.7999792751999999,65,0,0.435576114,15455.7,22,0,2,0,1.0
1,1.2403562987999999,48,1,0.539093091,10290.800000000001,4,5,1,2,4.0
0,0.19608077040000002,63,0,5.0,7020.0,3,0,0,0,0.0
0,0.0147105588,74,1,0.27344569,16120.0,13,0,2,0,1.0
0,0.0374151672,56,0,0.040579952,15600.0,9,0,2,0,3.0
0,0.36813537,45,0,5.0,7020.0,8,0,1,0,1.0
0,0.9447659448,33,0,0.196691511,7150.0,8,0,0,0,2.0
0,0.1376666004,53,0,0.145436452,9142.9,12,0,0,0,1.0
0,0.0885757356,81,1,5.0,7020.0,9,0,3,0,0.0
0,0.38085234360000003,58,0,0.406372166,6649.5,10,0,1,0,1.0
0,0.49129577999999996,43,0,0.216262073,9959.300000000001,9,0,1,0,2.0
1,0.0947149776,56,1,0.186036284,11822.2,5,5,1,2,4.0
0,0.0422790516,67,0,2.575083426,1167.4,7,0,1,0,0.0
0,0.0341588616,56,0,0.250124979,7800.0,8,0,1,0,0.0
0,0.024419982,73,0,0.651565825,4274.400000000001,7,0,0,0,1.0
0,0.438711186,28,0,0.413793103,2600.0,8,0,1,0,0.0
0,0.0,49,1,0.289119569,3380.0,8,0,0,0,1.0
0,0.1300125324,59,0,0.074195405,29364.4,7,0,1,0,0.0
0,0.034397707199999995,46,0,5.0,0.0,2,0,1,0,6.0
0,0.4022276676,69,0,5.0,7020.0,5,0,1,0,0.0
0,1.19999988,62,0,5.0,7020.0,6,0,1,0,0.0
0,0.6779525088,63,0,0.278651602,35207.9,30,0,2,0,0.0
0,0.1944926328,38,0,0.024885359,91000.0,6,0,1,0,2.0
0,0.1337069772,54,0,0.284543091,6500.0,7,0,1,0,2.0
0,0.7418810723999999,61,0,0.892877712,6770.400000000001,11,0,3,0,0.0
1,1.1245182407999998,40,0,5.0,7020.0,2,1,1,1,0.0
0,0.17895550200000002,55,0,0.181778072,11784.5,13,0,1,0,2.0
0,0.1279015728,55,0,0.128193735,5850.0,24,0,0,0,0.0
0,0.07292523,55,0,0.182372739,6178.900000000001,8,0,1,0,0.0
0,0.003649686,43,0,0.033193361,6500.0,10,0,0,1,3.0
1,0.7270881408,37,3,5.0,7020.0,12,0,0,0,0.0
0,1.19999988,29,0,5.0,7020.0,0,2,0,0,0.0
0,0.5470176612,43,0,0.961134454,4949.1,5,0,1,0,1.0
0,0.014278930799999999,41,0,0.250774923,13000.0,6,0,1,0,2.0
0,0.6925767888,66,0,0.355357531,5980.0,7,1,1,0,1.0
1,0.0061929204,62,0,0.208275589,6565.0,12,0,1,0,1.0
0,0.023825918399999996,69,0,0.111462846,7801.3,11,0,0,0,0.0
0,1.0785078336,36,1,0.883953359,2340.0,9,0,0,0,0.0
0,0.1662899484,62,0,0.375976054,9987.9,11,0,1,0,0.0
0,0.017322301199999997,52,0,0.236635115,9750.0,20,0,2,0,0.0
0,0.40357233,41,0,0.143457103,19500.0,11,0,2,0,0.0
0,1.19999988,39,0,5.0,7020.0,0,0,0,0,0.0
0,0.49974088079999995,60,0,0.070116235,3465.8,5,1,0,0,0.0
0,0.9002997,44,0,0.31934033,2600.0,6,0,0,0,1.0
1,0.6873768887999999,59,3,0.345329906,4550.0,12,0,0,0,0.0
0,0.0375448632,47,0,0.240634582,9750.0,7,0,1,0,0.0
0,0.6873892295999999,70,0,5.0,7020.0,11,0,1,0,0.0
0,0.6581935344000001,57,0,0.015698155,14159.6,2,0,0,0,1.0
0,0.3159442032,57,0,5.0,7020.0,7,0,2,0,3.0
0,1.19999988,56,0,0.0,2080.0,0,0,0,0,1.0
0,0.024465306,68,0,0.256477134,7475.0,8,0,2,0,0.0
0,0.0603258852,60,0,0.029985007,2600.0,3,0,0,0,0.0
0,0.3419229036,48,0,0.320035461,8797.1,8,0,2,0,3.0
0,0.030132589199999997,51,0,5.0,7020.0,5,0,1,0,4.0
0,0.48080399039999994,58,0,0.838947744,10920.0,18,0,2,0,1.0
0,0.0,68,0,0.013678263,4370.6,4,0,0,0,0.0
0,0.019633490400000002,57,0,0.220898258,15600.0,24,0,1,0,2.0
0,0.1691286348,45,0,5.0,7020.0,6,0,1,0,0.0
1,1.1000302944,35,0,0.23613963,3164.2000000000003,5,1,0,0,2.0
0,0.1758256044,52,0,0.307827687,32500.0,6,0,2,0,2.0
0,0.7961560931999999,53,0,5.0,7020.0,7,0,0,0,0.0
0,1.19999988,32,1,0.270505462,7020.0,4,0,0,0,0.0
0,0.08394054599999999,55,0,0.227822145,12044.5,13,0,2,0,0.0
0,0.00024489119999999997,37,0,0.73858861,8970.0,7,0,1,0,0.0
0,0.032716194,45,2,0.149180109,9750.0,6,0,1,0,4.0
0,0.3633957072,65,0,0.042499393,91000.0,22,0,3,0,0.0
0,1.1538076992,29,2,0.080489939,10400.0,3,0,0,0,0.0
0,1.19999988,49,0,0.191191891,11156.6,5,0,0,0,0.0
0,1.1385129012,69,0,0.489482592,10752.300000000001,6,0,1,0,0.0
0,0.0108897276,71,0,0.007320644,1774.5,1,0,0,0,0.0
0,0.0249990948,62,0,0.423560362,4446.0,7,0,1,1,0.0
0,0.1829478036,43,0,0.15775936,4547.400000000001,4,0,0,0,0.0
1,0.8169970811999999,72,0,0.603132289,3900.0,13,0,1,1,0.0
0,1.1436721751999999,34,0,0.204545455,3087.5,10,0,0,0,2.0
0,0.41518515359999997,32,0,0.1994003,2600.0,6,0,0,0,0.0
0,1.0133050992,58,0,5.0,7020.0,7,0,1,0,0.0
0,0.0674879964,51,1,0.159685468,17192.5,11,0,1,0,3.0
0,0.0,50,1,0.351605693,11050.0,8,0,3,0,2.0
0,0.0,36,0,0.953441874,4550.0,6,0,2,0,0.0
0,0.021809455199999998,64,0,0.016786571,1625.0,6,0,0,0,0.0
0,0.024845109599999998,39,0,5.0,0.0,3,0,1,0,0.0
0,0.12269657999999999,52,0,0.510711225,3032.9,9,0,1,0,0.0
0,0.10684515119999999,64,0,5.0,7020.0,8,0,1,0,0.0
0,0.0,53,0,0.165638412,9691.5,8,0,1,0,0.0
0,0.013938006,31,0,0.646227673,4875.0,9,0,2,0,1.0
0,0.5362263768,54,0,0.427430093,1951.3,6,0,0,0,0.0
0,0.018200935199999997,58,0,0.232112517,13770.9,11,0,2,0,5.0
0,0.15548293800000001,40,0,5.0,7020.0,8,0,1,0,0.0
0,0.0,26,1,0.0,9360.0,2,0,0,0,0.0
0,0.0755576724,61,0,5.0,7020.0,5,0,1,0,0.0
0,0.0,74,1,5.0,7020.0,3,1,0,0,0.0
0,4.2119999999999997e-05,37,0,0.482841373,5415.8,9,0,2,0,0.0
0,0.037781245199999994,63,0,0.413422209,8580.0,10,0,2,0,0.0
0,0.025395826799999997,64,0,0.58809599,8232.9,13,0,1,0,3.0
0,0.374888964,62,0,0.69950918,7150.0,10,0,1,0,0.0
0,0.0,32,1,5.0,0.0,9,0,0,0,0.0
0,0.4050248424,60,0,0.549877805,5850.0,10,0,2,0,0.0
0,0.004483974,42,0,0.323334872,8450.0,5,0,1,0,0.0
0,0.9676646712,41,0,0.036385446,3250.0,1,0,0,0,2.0
0,0.8714856971999999,37,0,0.316611453,2745.6,6,0,0,1,2.0
0,0.65847018,39,0,0.474438903,4169.1,7,0,0,0,3.0
0,0.0013199339999999998,64,0,5.0,7020.0,5,0,1,0,0.0
0,0.04380735,72,0,0.163844541,8060.0,14,0,1,0,0.0
0,0.12783033359999998,44,0,0.466415716,11050.0,5,0,1,0,0.0
0,0.0125913636,79,0,0.005851756,3997.5,7,0,0,0,0.0
0,0.178775916,41,0,0.285171483,13000.0,10,0,1,0,3.0
0,1.19999988,35,1,0.251704391,4765.8,4,0,1,0,0.0
0,0.23443311359999996,81,0,0.006351292,5934.5,2,0,0,0,1.0
0,1.0281039816,67,0,5.0,7020.0,1,0,0,0,0.0
0,0.0202852308,56,0,5.0,7020.0,3,0,1,0,0.0
0,0.30946776359999995,54,0,0.235721134,9490.0,8,0,1,0,0.0
0,1.19999988,61,0,0.0,7020.0,0,0,0,0,0.0
0,1.0186839671999999,45,0,0.450768105,8884.2,14,0,2,0,0.0
1,1.1240168856,41,0,5.0,7020.0,4,0,0,2,3.0
0,1.19999988,23,0,0.327227311,1560.0,1,0,0,0,0.0
0,0.3222292596,67,1,0.865056227,3120.0,5,0,2,0,1.0
0,0.8719548624000001,34,1,0.328459289,8444.800000000001,7,0,1,0,3.0
0,0.1243310856,46,0,0.072985403,6500.0,8,0,0,0,2.0
0,0.009246121199999999,87,0,5.0,7020.0,11,0,0,0,0.0
0,0.0,54,0,0.0,8665.800000000001,4,0,0,0,0.0
0,0.0020716391999999998,57,0,1.660678643,650.0,15,0,1,0,0.0
0,0.3008666028,43,0,0.074232691,1820.0,6,0,0,0,0.0
0,0.23601327,51,0,0.052967454,6110.0,3,0,0,0,2.0
0,1.19999988,66,0,0.046633911,15080.0,2,0,0,0,1.0
0,0.8807234652,32,0,5.0,0.0,1,0,0,0,2.0
0,0.0,57,0,0.0,7020.0,3,0,0,0,0.0
0,0.1802571372,48,0,0.467322614,16250.0,8,0,2,0,0.0
0,0.1178550384,60,0,0.484165067,2707.9,10,0,1,0,1.0
0,0.0044442804,57,0,0.28005088,6130.8,11,0,1,0,0.0
0,0.09684974639999999,73,0,0.095613048,3465.8,9,0,0,0,1.0
0,2.0,37,1,0.250828477,11375.0,9,0,2,0,1.0
0,0.3279097668,44,0,3.762904637,1484.6000000000001,5,0,2,0,2.0
0,0.464579688,53,0,0.809447906,8970.0,13,0,2,0,0.0
0,0.19068392039999998,50,0,0.248296745,5150.6,9,0,0,0,0.0
0,0.1945990068,33,0,0.613936592,11807.9,12,0,6,0,1.0
0,1.19999988,53,1,0.586219207,3640.0,4,0,1,0,1.0
0,0.12040095239999998,53,0,0.021056206,7654.400000000001,4,0,0,0,2.0
0,0.0018191891999999998,37,0,0.335508314,6175.0,13,0,1,0,0.0
